dates,nee_budburst-10,nee_budburst-5,nee_budburst+0,nee_budburst+5,nee_budburst+10
2009-02-17 00:00:00,2.44392991065979,2.4465460777282715,2.4481892585754395,2.4492025375366211,2.4498190879821777
2009-02-18 00:00:00,2.4776480197906494,2.4800453186035156,2.4815571308135986,2.4824924468994141,2.4830629825592041
2009-02-19 00:00:00,2.3374409675598145,2.3409106731414795,2.343109130859375,2.3444740772247314,2.3453083038330078
2009-02-20 00:00:00,2.1588809490203857,2.1652302742004395,2.1692743301391602,2.171795129776001,2.1733410358428955
2009-02-21 00:00:00,2.156496524810791,2.1659691333770752,2.1720361709594727,2.1758337020874023,2.1781697273254395
2009-02-22 00:00:00,2.3467137813568115,2.3537294864654541,2.3582425117492676,2.3610775470733643,2.3628261089324951
2009-02-23 00:00:00,2.4499397277832031,2.4554858207702637,2.4590706825256348,2.4613311290740967,2.4627296924591064
2009-02-24 00:00:00,2.5378148555755615,2.5426685810089111,2.5458228588104248,2.5478203296661377,2.5490603446960449
2009-02-25 00:00:00,2.5295438766479492,2.5328302383422852,2.5349776744842529,2.5363435745239258,2.5371944904327393
2009-02-26 00:00:00,2.2597553730010986,2.2698230743408203,2.2764508724212646,2.2806911468505859,2.2833437919616699
2009-02-27 00:00:00,2.2414584159851074,2.2583119869232178,2.2694940567016602,2.2766914367675781,2.281214714050293
2009-02-28 00:00:00,2.2923979759216309,2.3003113269805908,2.3055860996246338,2.3089945316314697,2.3111436367034912
2009-03-01 00:00:00,2.164905309677124,2.1781611442565918,2.1870684623718262,2.1928606033325195,2.1965305805206299
2009-03-02 00:00:00,1.9219427108764648,1.9443703889846802,1.9595849514007568,1.969551682472229,1.9759021997451782
2009-03-03 00:00:00,2.3536877632141113,2.3634195327758789,2.3700494766235352,2.3744089603424072,2.3771958351135254
2009-03-04 00:00:00,1.7242536544799805,1.749962329864502,1.7676820755004883,1.7794382572174072,1.787004828453064
2009-03-05 00:00:00,1.8775851726531982,1.8923673629760742,1.9026119709014893,1.9094407558441162,1.9138532876968384
2009-03-06 00:00:00,1.6723045110702515,1.7086302042007446,1.7341599464416504,1.7513599395751953,1.7625646591186523
2009-03-07 00:00:00,2.0929036140441895,2.1246194839477539,2.1470601558685303,2.162264347076416,2.1722157001495361
2009-03-08 00:00:00,1.8785358667373657,1.9142435789108276,1.9397741556167603,1.9572161436080933,1.9687072038650513
2009-03-09 00:00:00,1.7785849571228027,1.8220343589782715,1.8534445762634277,1.8750932216644287,1.8894553184509277
2009-03-10 00:00:00,2.2422821521759033,2.2701816558837891,2.2904822826385498,2.3045504093170166,2.3139269351959229
2009-03-11 00:00:00,1.8820911645889282,1.9254791736602783,1.9575179815292358,1.9799796342849731,1.9950863122940063
2009-03-12 00:00:00,2.3857119083404541,2.4162819385528564,2.4390068054199219,2.4550297260284424,2.4658584594726562
2009-03-13 00:00:00,2.2192988395690918,2.248013973236084,2.2696018218994141,2.2849617004394531,2.2954189777374268
2009-03-14 00:00:00,2.0527153015136719,2.1047325134277344,2.1444947719573975,2.1731662750244141,2.1928915977478027
2009-03-15 00:00:00,1.7446498870849609,1.8155452013015747,1.8706818819046021,1.9109981060028076,1.9390411376953125
2009-03-16 00:00:00,1.6098219156265259,1.6836869716644287,1.7419707775115967,1.7850949764251709,1.8153771162033081
2009-03-17 00:00:00,1.6538867950439453,1.7305490970611572,1.7918534278869629,1.8377175331115723,1.8702150583267212
2009-03-18 00:00:00,1.6383119821548462,1.7198970317840576,1.7860819101333618,1.8361934423446655,1.8720477819442749
2009-03-19 00:00:00,1.4321011304855347,1.5226120948791504,1.5972583293914795,1.6545644998550415,1.6960307359695435
2009-03-20 00:00:00,1.3323428630828857,1.4242360591888428,1.5011130571365356,1.5608536005020142,1.6045173406600952
2009-03-21 00:00:00,1.4125336408615112,1.5036938190460205,1.5811831951141357,1.642221212387085,1.6873322725296021
2009-03-22 00:00:00,1.6400433778762817,1.7349481582641602,1.8165900707244873,1.8815795183181763,1.9300436973571777
2009-03-23 00:00:00,1.8125078678131104,1.881980299949646,1.9423590898513794,1.9908486604690552,2.0272789001464844
2009-03-24 00:00:00,1.3342790603637695,1.4379059076309204,1.529940128326416,1.6052999496459961,1.6628533601760864
2009-03-25 00:00:00,1.5426512956619263,1.642899751663208,1.7332348823547363,1.8081715106964111,1.8660393953323364
2009-03-26 00:00:00,1.9141277074813843,1.9799407720565796,2.0399100780487061,2.0901491641998291,2.1292698383331299
2009-03-27 00:00:00,1.4256820678710938,1.5099151134490967,1.5881556272506714,1.654888391494751,1.7076723575592041
2009-03-28 00:00:00,1.3496485948562622,1.4380884170532227,1.521708607673645,1.5942351818084717,1.6524516344070435
2009-03-29 00:00:00,1.022381067276001,1.1229699850082397,1.219910740852356,1.3055617809295654,1.3754607439041138
2009-03-30 00:00:00,1.0263638496398926,1.1376879215240479,1.2471936941146851,1.3459112644195557,1.4279476404190063
2009-03-31 00:00:00,1.9768617153167725,2.0360105037689209,2.0944700241088867,2.1474192142486572,2.1916067600250244
2009-04-01 00:00:00,1.1246631145477295,1.2398858070373535,1.3569140434265137,1.4659528732299805,1.5593993663787842
2009-04-02 00:00:00,1.1781991720199585,1.2952557802200317,1.4156265258789062,1.5293179750442505,1.6280512809753418
2009-04-03 00:00:00,1.4657256603240967,1.5475139617919922,1.632387638092041,1.7133737802505493,1.7844003438949585
2009-04-04 00:00:00,0.92771619558334351,1.0546903610229492,1.1892560720443726,1.3207623958587646,1.4388935565948486
2009-04-05 00:00:00,0.86940139532089233,0.98943299055099487,1.1183038949966431,1.2462161779403687,1.3629562854766846
2009-04-06 00:00:00,1.061832070350647,1.173588752746582,1.2950177192687988,1.4173568487167358,1.5307716131210327
2009-04-07 00:00:00,0.93140125274658203,1.0455244779586792,1.1704626083374023,1.2977519035339355,1.4172669649124146
2009-04-08 00:00:00,0.65271455049514771,0.77791339159011841,0.91693508625030518,1.0612539052963257,1.1995849609375
2009-04-09 00:00:00,2.0536007881164551,2.1042938232421875,2.1605508327484131,2.219059944152832,2.2752959728240967
2009-04-10 00:00:00,2.0104718208312988,2.0557117462158203,2.1062450408935547,2.1594021320343018,2.2112147808074951
2009-04-11 00:00:00,1.875394344329834,1.9233574867248535,1.9772663116455078,2.0346493721008301,2.0914385318756104
2009-04-12 00:00:00,2.0831818580627441,2.1194591522216797,2.1604382991790771,2.2045164108276367,2.2487473487854004
2009-04-13 00:00:00,0.57482832670211792,0.68360036611557007,0.80799943208694458,0.94468212127685547,1.0857220888137817
2009-04-14 00:00:00,0.66499090194702148,0.76641559600830078,0.88276797533035278,1.0118241310119629,1.1469179391860962
2009-04-15 00:00:00,0.97889626026153564,1.0778732299804688,1.1911200284957886,1.3171484470367432,1.4501767158508301
2009-04-16 00:00:00,0.54563295841217041,0.65628409385681152,0.78279918432235718,0.9244195818901062,1.0756957530975342
2009-04-17 00:00:00,2.0373172760009766,2.0686047077178955,2.1041450500488281,2.1438181400299072,2.1862235069274902
2009-04-18 00:00:00,0.34029737114906311,0.44188207387924194,0.55748766660690308,0.6878124475479126,0.82972365617752075
2009-04-19 00:00:00,0.032940097153186798,0.14021523296833038,0.26215130090713501,0.40024623274803162,0.55234360694885254
2009-04-20 00:00:00,0.31031399965286255,0.40838691592216492,0.51929819583892822,0.64484208822250366,0.78388196229934692
2009-04-21 00:00:00,-0.068706631660461426,0.039097394794225693,0.16095881164073944,0.29949361085891724,0.45464983582496643
2009-04-22 00:00:00,-0.39637660980224609,-0.28073972463607788,-0.15091775357723236,-0.0038497489877045155,0.16125504672527313
2009-04-23 00:00:00,-0.24929758906364441,-0.1412990540266037,-0.020933650434017181,0.1147533655166626,0.26711449027061462
2009-04-24 00:00:00,-0.27567356824874878,-0.16277281939983368,-0.037750985473394394,0.10254115611314774,0.26012209057807922
2009-04-25 00:00:00,-0.3566875159740448,-0.24709424376487732,-0.12658876180648804,0.0078248921781778336,0.15852341055870056
2009-04-26 00:00:00,-1.1891028881072998,-1.0674957036972046,-0.93387597799301147,-0.78477883338928223,-0.61681610345840454
2009-04-27 00:00:00,0.55788141489028931,0.62530148029327393,0.69855356216430664,0.77929610013961792,0.86929720640182495
2009-04-28 00:00:00,-0.43705376982688904,-0.34543883800506592,-0.24585078656673431,-0.13602206110954285,-0.013147755526006222
2009-04-29 00:00:00,-1.4229151010513306,-1.3091239929199219,-1.1853362321853638,-1.0487581491470337,-0.89549434185028076
2009-04-30 00:00:00,0.93585312366485596,1.0016216039657593,1.0721588134765625,1.1487095355987549,1.2331734895706177
2009-05-01 00:00:00,-1.0146205425262451,-0.89697742462158203,-0.77052438259124756,-0.63310176134109497,-0.48103636503219604
2009-05-02 00:00:00,-1.2563372850418091,-1.1328208446502686,-1.0004745721817017,-0.8573383092880249,-0.69969862699508667
2009-05-03 00:00:00,-1.619015097618103,-1.4931058883666992,-1.3585342168807983,-1.2136127948760986,-1.0547535419464111
2009-05-04 00:00:00,-0.56376135349273682,-0.47036641836166382,-0.37075397372245789,-0.26392659544944763,-0.14744594693183899
2009-05-05 00:00:00,-0.5941893458366394,-0.48384809494018555,-0.36669892072677612,-0.24188396334648132,-0.10685215890407562
2009-05-06 00:00:00,-1.1961808204650879,-1.0735244750976562,-0.94327449798583984,-0.80471354722976685,-0.65522652864456177
2009-05-07 00:00:00,0.64625036716461182,0.71353942155838013,0.78479450941085815,0.86022168397903442,0.94103389978408813
2009-05-08 00:00:00,-1.7965395450592041,-1.6694489717483521,-1.5347552299499512,-1.3922488689422607,-1.2398399114608765
2009-05-09 00:00:00,-1.8609006404876709,-1.7385925054550171,-1.6087467670440674,-1.471352219581604,-1.3246351480484009
2009-05-10 00:00:00,-2.0187177658081055,-1.9060534238815308,-1.7853927612304688,-1.6567405462265015,-1.5184923410415649
2009-05-11 00:00:00,-2.9649722576141357,-2.8197128772735596,-2.6653668880462646,-2.5023567676544189,-2.3291840553283691
2009-05-12 00:00:00,-2.2783002853393555,-2.1506154537200928,-2.0147368907928467,-1.8712030649185181,-1.7189507484436035
2009-05-13 00:00:00,0.7048535943031311,0.76473677158355713,0.82834130525588989,0.89529168605804443,0.96591460704803467
2009-05-14 00:00:00,-0.45760303735733032,-0.3653896152973175,-0.26726645231246948,-0.16387894749641418,-0.054851818829774857
2009-05-15 00:00:00,-0.62690669298171997,-0.54296183586120605,-0.45323851704597473,-0.3583652675151825,-0.25809380412101746
2009-05-16 00:00:00,-2.9437971115112305,-2.8047089576721191,-2.6564896106719971,-2.5003540515899658,-2.3361494541168213
2009-05-17 00:00:00,-1.942366361618042,-1.8256502151489258,-1.7012206315994263,-1.5702239274978638,-1.4327290058135986
2009-05-18 00:00:00,-2.6599357128143311,-2.526005744934082,-2.3830969333648682,-2.2326147556304932,-2.0747988224029541
2009-05-19 00:00:00,-2.9805624485015869,-2.8450534343719482,-2.6999647617340088,-2.5467526912689209,-2.3857650756835938
2009-05-20 00:00:00,-3.3358392715454102,-3.2011876106262207,-3.0563154220581055,-2.9026529788970947,-2.7405984401702881
2009-05-21 00:00:00,-3.7734556198120117,-3.6398496627807617,-3.4955248832702637,-3.3418803215026855,-3.1793537139892578
2009-05-22 00:00:00,-3.7031545639038086,-3.5763759613037109,-3.4390389919281006,-3.2924695014953613,-3.137136697769165
2009-05-23 00:00:00,-3.2927505970001221,-3.1882083415985107,-3.0739305019378662,-2.9508559703826904,-2.8192634582519531
2009-05-24 00:00:00,-3.5366585254669189,-3.436086893081665,-3.3255870342254639,-3.2059743404388428,-3.0774598121643066
2009-05-25 00:00:00,-2.6825392246246338,-2.5787320137023926,-2.4651310443878174,-2.3427293300628662,-2.2119345664978027
2009-05-26 00:00:00,-3.9353268146514893,-3.8055474758148193,-3.6644139289855957,-3.5133593082427979,-3.3531074523925781
2009-05-27 00:00:00,-0.34277775883674622,-0.2828369140625,-0.21725007891654968,-0.14664852619171143,-0.07136138528585434
2009-05-28 00:00:00,-3.0062503814697266,-2.8968179225921631,-2.776766300201416,-2.6471507549285889,-2.5085015296936035
2009-05-29 00:00:00,-4.0657181739807129,-3.9552562236785889,-3.8334343433380127,-3.7011783123016357,-3.558915376663208
2009-05-30 00:00:00,-5.0997333526611328,-4.9835529327392578,-4.8551654815673828,-4.715484619140625,-4.5649280548095703
2009-05-31 00:00:00,-4.4298543930053711,-4.3312196731567383,-4.2216062545776367,-4.1016488075256348,-3.9715819358825684
2009-06-01 00:00:00,-4.3434009552001953,-4.2455463409423828,-4.1366443634033203,-4.0172853469848633,-3.8876833915710449
2009-06-02 00:00:00,-4.9136080741882324,-4.819577693939209,-4.7146129608154297,-4.59918212890625,-4.4734001159667969
2009-06-03 00:00:00,-4.4853105545043945,-4.381446361541748,-4.2661247253417969,-4.1400136947631836,-4.0034141540527344
2009-06-04 00:00:00,-6.1335325241088867,-6.0268878936767578,-5.9081473350524902,-5.777864933013916,-5.6362228393554688
2009-06-05 00:00:00,-3.1394374370574951,-3.0584244728088379,-2.9683487415313721,-2.8696680068969727,-2.7625701427459717
2009-06-06 00:00:00,-3.6987922191619873,-3.6076436042785645,-3.5065126419067383,-3.3959281444549561,-3.2761209011077881
2009-06-07 00:00:00,-5.4637961387634277,-5.358452320098877,-5.2413296699523926,-5.1129193305969238,-4.9733724594116211
2009-06-08 00:00:00,-2.9785683155059814,-2.9129905700683594,-2.8395345211029053,-2.7583494186401367,-2.6693735122680664
2009-06-09 00:00:00,-3.2926990985870361,-3.2157983779907227,-3.1300015449523926,-3.0355370044708252,-2.9323902130126953
2009-06-10 00:00:00,-3.8695149421691895,-3.7886993885040283,-3.6984596252441406,-3.5989665985107422,-3.4901359081268311
2009-06-11 00:00:00,-6.4198050498962402,-6.3234949111938477,-6.2155900001525879,-6.0961165428161621,-5.9647846221923828
2009-06-12 00:00:00,-4.6758055686950684,-4.6084399223327637,-4.5325107574462891,-4.4478716850280762,-4.3541417121887207
2009-06-13 00:00:00,-6.3347783088684082,-6.2416582107543945,-6.1371855735778809,-6.0212359428405762,-5.8933639526367188
2009-06-14 00:00:00,-6.7019729614257812,-6.6128473281860352,-6.5126762390136719,-6.4012255668640137,-6.2779374122619629
2009-06-15 00:00:00,-6.0592355728149414,-5.9871196746826172,-5.9057621955871582,-5.8148331642150879,-5.7137174606323242
2009-06-16 00:00:00,-5.9052410125732422,-5.8372488021850586,-5.7605338096618652,-5.6747326850891113,-5.5791974067687988
2009-06-17 00:00:00,-5.2697024345397949,-5.2041459083557129,-5.1302971839904785,-5.047795295715332,-4.9559974670410156
2009-06-18 00:00:00,-6.4722371101379395,-6.3939046859741211,-6.3060121536254883,-6.2081646919250488,-6.0996198654174805
2009-06-19 00:00:00,-7.2767181396484375,-7.1967630386352539,-7.1070938110351562,-7.0072531700134277,-6.8964028358459473
2009-06-20 00:00:00,-6.0525846481323242,-5.985682487487793,-5.9105534553527832,-5.8267407417297363,-5.7334403991699219
2009-06-21 00:00:00,-6.6586532592773438,-6.5905323028564453,-6.5140881538391113,-6.4288172721862793,-6.333836555480957
2009-06-22 00:00:00,-5.3946256637573242,-5.3488974571228027,-5.2972526550292969,-5.239227294921875,-5.1740632057189941
2009-06-23 00:00:00,-7.3008427619934082,-7.2444863319396973,-7.1810832023620605,-7.1100850105285645,-7.0305657386779785
2009-06-24 00:00:00,-7.1245870590209961,-7.0722904205322266,-7.0134873390197754,-6.9476423263549805,-6.873845100402832
2009-06-25 00:00:00,-5.8934822082519531,-5.8461627960205078,-5.7929606437683105,-5.733367919921875,-5.6665143966674805
2009-06-26 00:00:00,-5.2328934669494629,-5.1804180145263672,-5.1217989921569824,-5.0565519332885742,-4.9837884902954102
2009-06-27 00:00:00,-6.822568416595459,-6.7746434211730957,-6.7209787368774414,-6.6610603332519531,-6.5939674377441406
2009-06-28 00:00:00,-5.795280933380127,-5.7577757835388184,-5.7156744003295898,-5.6685280799865723,-5.61553955078125
2009-06-29 00:00:00,-7.1207427978515625,-7.0751104354858398,-7.0240859985351562,-6.9671578407287598,-6.903376579284668
2009-06-30 00:00:00,-6.5835127830505371,-6.546168327331543,-6.5043563842773438,-6.4576258659362793,-6.4051423072814941
2009-07-01 00:00:00,-6.9888854026794434,-6.9486451148986816,-6.9037346839904785,-6.8536930084228516,-6.797630786895752
2009-07-02 00:00:00,-6.3649420738220215,-6.336153507232666,-6.3039159774780273,-6.2678613662719727,-6.2272896766662598
2009-07-03 00:00:00,-6.8261699676513672,-6.7818622589111328,-6.732846736907959,-6.6787075996398926,-6.6185417175292969
2009-07-04 00:00:00,-7.0213041305541992,-6.9824466705322266,-6.9394731521606445,-6.8920125961303711,-6.8392467498779297
2009-07-05 00:00:00,-8.6296319961547852,-8.5792102813720703,-8.5238018035888672,-8.4630126953125,-8.3958702087402344
2009-07-06 00:00:00,-7.3726606369018555,-7.3240137100219727,-7.2707581520080566,-7.2125616073608398,-7.148526668548584
2009-07-07 00:00:00,-7.2887568473815918,-7.2409648895263672,-7.1887698173522949,-7.1318740844726562,-7.0694127082824707
2009-07-08 00:00:00,-6.3615827560424805,-6.3269009590148926,-6.2888932228088379,-6.2473125457763672,-6.2014689445495605
2009-07-09 00:00:00,-7.4639382362365723,-7.4243559837341309,-7.3811492919921875,-7.3340816497802734,-7.2824115753173828
2009-07-10 00:00:00,-6.6936817169189453,-6.6651530265808105,-6.6339154243469238,-6.5997781753540039,-6.5621609687805176
2009-07-11 00:00:00,-2.1561586856842041,-2.1393804550170898,-2.1209602355957031,-2.1007740497589111,-2.0784518718719482
2009-07-12 00:00:00,-7.7199034690856934,-7.6798200607299805,-7.6363286972045898,-7.5892715454101562,-7.5379562377929688
2009-07-13 00:00:00,-6.9990725517272949,-6.9652037620544434,-6.9284539222717285,-6.8886966705322266,-6.8453407287597656
2009-07-14 00:00:00,-7.5502357482910156,-7.5172605514526367,-7.4815182685852051,-7.442901611328125,-7.400846004486084
2009-07-15 00:00:00,-7.2286348342895508,-7.1961588859558105,-7.1610226631164551,-7.1231446266174316,-7.0819888114929199
2009-07-16 00:00:00,-7.6322870254516602,-7.6023588180541992,-7.5699949264526367,-7.535132884979248,-7.4972853660583496
2009-07-17 00:00:00,-4.7600703239440918,-4.7367820739746094,-4.7116312980651855,-4.6845836639404297,-4.6552672386169434
2009-07-18 00:00:00,-8.1244840621948242,-8.0886507034301758,-8.0501623153686523,-8.0090227127075195,-7.9647464752197266
2009-07-19 00:00:00,-7.2140002250671387,-7.1829948425292969,-7.1496920585632324,-7.1141057014465332,-7.0758175849914551
2009-07-20 00:00:00,-7.5502438545227051,-7.5197629928588867,-7.487055778503418,-7.452155590057373,-7.4146676063537598
2009-07-21 00:00:00,-4.3238530158996582,-4.3069381713867188,-4.2886805534362793,-4.2690844535827637,-4.2478933334350586
2009-07-22 00:00:00,-8.2715435028076172,-8.2368936538696289,-8.1998710632324219,-8.1605701446533203,-8.1186094284057617
2009-07-23 00:00:00,-8.3493223190307617,-8.3183326721191406,-8.2852087020874023,-8.2500429153442383,-8.212498664855957
2009-07-24 00:00:00,-6.4088630676269531,-6.3846111297607422,-6.3586812019348145,-6.3311543464660645,-6.3017706871032715
2009-07-25 00:00:00,-7.1551322937011719,-7.1340794563293457,-7.1115283966064453,-7.0875520706176758,-7.0619182586669922
2009-07-26 00:00:00,-5.8963661193847656,-5.8751416206359863,-5.8524727821350098,-5.8284525871276855,-5.8028736114501953
2009-07-27 00:00:00,-7.0093092918395996,-6.9860200881958008,-6.9611873626708984,-6.9349288940429688,-6.9070391654968262
2009-07-28 00:00:00,-7.9884023666381836,-7.9634914398193359,-7.9369630813598633,-7.9089570045471191,-7.8792734146118164
2009-07-29 00:00:00,-5.3803067207336426,-5.3627605438232422,-5.3440413475036621,-5.324254035949707,-5.3032488822937012
2009-07-30 00:00:00,-7.9666218757629395,-7.945307731628418,-7.9226188659667969,-7.8986935615539551,-7.8733782768249512
2009-07-31 00:00:00,-7.5581989288330078,-7.5404620170593262,-7.5215582847595215,-7.5016083717346191,-7.4804840087890625
2009-08-01 00:00:00,-2.9880821704864502,-2.9787614345550537,-2.9687762260437012,-2.9581928253173828,-2.9469280242919922
2009-08-02 00:00:00,-7.3862066268920898,-7.36822509765625,-7.3491010665893555,-7.3289756774902344,-7.3077435493469238
2009-08-03 00:00:00,-7.2514553070068359,-7.2357707023620605,-7.2190766334533691,-7.2015013694763184,-7.182955265045166
2009-08-04 00:00:00,-1.4344077110290527,-1.4303481578826904,-1.4259239435195923,-1.4211726188659668,-1.4160394668579102
2009-08-05 00:00:00,-6.2150869369506836,-6.1994266510009766,-6.1827731132507324,-6.1652712821960449,-6.1468453407287598
2009-08-06 00:00:00,-4.2411942481994629,-4.2318854331970215,-4.2219376564025879,-4.2114424705505371,-4.2003450393676758
2009-08-07 00:00:00,-5.7908182144165039,-5.7786164283752441,-5.7656302452087402,-5.7519822120666504,-5.7376198768615723
2009-08-08 00:00:00,-6.1245665550231934,-6.1151318550109863,-6.1050581932067871,-6.0944452285766602,-6.0832481384277344
2009-08-09 00:00:00,-5.8397331237792969,-5.8316745758056641,-5.823056697845459,-5.8139700889587402,-5.8043766021728516
2009-08-10 00:00:00,-4.6862344741821289,-4.6751189231872559,-4.6633172035217285,-4.6509566307067871,-4.6380062103271484
2009-08-11 00:00:00,-5.8016715049743652,-5.7908072471618652,-5.7792539596557617,-5.7671403884887695,-5.7544360160827637
2009-08-12 00:00:00,-4.231600284576416,-4.2233543395996094,-4.2145662307739258,-4.2053418159484863,-4.1956567764282227
2009-08-13 00:00:00,-5.0467014312744141,-5.0392003059387207,-5.0311932563781738,-5.0227785110473633,-5.0139350891113281
2009-08-14 00:00:00,-7.1853795051574707,-7.1718282699584961,-7.1574840545654297,-7.1425127983093262,-7.1269030570983887
2009-08-15 00:00:00,-4.3859624862670898,-4.3749918937683105,-4.3633880615234375,-4.3512964248657227,-4.3387103080749512
2009-08-16 00:00:00,-6.400022029876709,-6.3891506195068359,-6.377626895904541,-6.3655943870544434,-6.3530478477478027
2009-08-17 00:00:00,-5.2528586387634277,-5.2435102462768555,-5.2335972785949707,-5.2232480049133301,-5.2124600410461426
2009-08-18 00:00:00,-5.3806042671203613,-5.3738555908203125,-5.366668701171875,-5.3591437339782715,-5.3512768745422363
2009-08-19 00:00:00,-5.5848355293273926,-5.5805115699768066,-5.5758633613586426,-5.5709681510925293,-5.5658197402954102
